,Date,CO,NO2,O3,PM 10,SO2,Temperature,Humidity,Wind velocity
103,2016-04-13,0.8102083333333333,0.018500729166666667,0.02372453125,38.17307291666667,0.0028735416666666666,25.647395833333334,34.6890625,3.529166666666667
104,2016-04-14,0.78478125,0.018846041666666667,0.0202990625,33.979166666666664,0.0024502083333333333,26.597916666666666,29.480729166666666,3.8375
105,2016-04-15,0.8450421874999999,0.020253239583333332,0.019989322916666667,39.138385416666665,0.0026197916666666665,24.988333333333333,32.337552083333335,4.1671875
106,2016-04-16,0.758575,0.018682083333333332,0.020193010416666667,33.07333333333333,0.00226409375,23.976041666666664,31.13489583333333,3.9640625000000003
107,2016-04-17,1.0809635416666665,0.026172760416666666,0.021280729166666665,37.233958333333334,0.0028355729166666664,24.471354166666668,32.090624999999996,2.4791666666666665
108,2016-04-18,0.95649375,0.01950859375,0.027216718749999997,42.0034375,0.00280125,26.169270833333332,37.47291666666667,3.907291666666667
109,2016-04-19,0.920392670157068,0.018291623036649215,0.024608848167539266,41.660314136125656,0.002902303664921466,24.882722513089007,46.3130890052356,3.7036649214659683
110,2016-04-20,0.7824427083333333,0.01917348958333333,0.023811510416666667,35.148020833333334,0.00252375,23.951562499999998,43.5484375,3.2536458333333336
111,2016-04-21,0.8783177083333333,0.024411770833333332,0.026965989583333332,33.00442708333333,0.0033971874999999996,23.546354166666664,31.105729166666666,3.2583333333333333
112,2016-04-22,0.9097760416666666,0.02454348958333333,0.02872421875,29.5496875,0.0031917187499999997,23.196354166666666,19.744270833333335,3.0276041666666664
113,2016-04-23,0.9099531249999999,0.022690000000000002,0.023039270833333333,30.740624999999998,0.003233125,23.3703125,23.66197916666667,3.8005208333333336
114,2016-04-24,0.7873489583333333,0.01679567708333333,0.02465640625,26.03140625,0.00279640625,23.373958333333334,26.2578125,4.28125
115,2016-04-25,1.0019010416666667,0.022699791666666667,0.024218229166666664,32.693697916666665,0.0033173958333333337,22.788020833333334,24.423437500000002,2.7875
116,2016-04-26,0.8694791666666667,0.019706666666666667,0.024583593749999997,33.60515625,0.0025964583333333334,21.99427083333333,25.673437500000002,3.8776041666666665
117,2016-04-27,1.0115416666666668,0.025798072916666664,0.03349802083333333,40.010364583333335,0.0034169270833333334,23.311458333333334,25.920312499999998,3.0395833333333333
118,2016-04-28,1.085703125,0.02452958333333333,0.0393259375,46.67807291666667,0.0031368229166666667,24.811979166666664,26.009375000000002,3.9125
119,2016-04-29,0.9765677083333334,0.024806250000000002,0.03652932291666667,41.839114583333334,0.002887447916666667,24.09166666666667,27.90416666666667,3.844791666666667
120,2016-04-30,1.065984375,0.029978333333333333,0.033044687499999996,44.18354166666666,0.0031097395833333333,23.647916666666664,24.10364583333333,2.928125
121,2016-05-01,0.797019375,0.02977,0.0144446875,33.038906250000004,0.003245208333333333,18.359895833333333,40.5234375,3.634895833333333
122,2016-05-02,1.2027083333333333,0.03629052083333333,0.026152916666666665,60.93385416666666,0.0036285416666666666,18.4375,30.636979166666666,2.339583333333333
123,2016-05-03,0.9792760416666667,0.03200010416666667,0.031396041666666666,47.69541666666667,0.003314583333333333,22.401041666666668,34.58385416666667,2.36875
124,2016-05-04,1.3287583333333333,0.03030859375,0.03155453125,45.84020833333333,0.0034414062499999996,24.846354166666668,22.768229166666668,2.8234375000000003
125,2016-05-05,0.8109166666666666,0.018672291666666667,0.03533572916666667,48.75963541666667,0.0026978125,27.250520833333336,29.213541666666668,4.105208333333334
126,2016-05-06,0.5844234375,0.014607760416666666,0.03119734375,36.29177083333333,0.00239015625,27.293229166666666,34.623958333333334,3.458854166666667
127,2016-05-07,0.8031510416666667,0.021160885416666667,0.023170416666666666,23.017031250000002,0.002018177083333333,22.172916666666666,70.08697916666667,2.1197916666666665
128,2016-05-08,0.7286041666666666,0.019113385416666667,0.024645364583333332,23.04369791666667,0.0022849479166666665,25.605729166666666,60.807812500000004,3.3708333333333336
129,2016-05-09,0.6441875,0.011972291666666668,0.00789921875,14.5171875,0.0022925,19.713020833333335,76.63958333333333,5.6109374999999995
130,2016-05-10,0.7136614583333333,0.015350625,0.017153593749999998,41.73197916666667,0.0019120312499999999,23.340625,71.80833333333334,2.2432291666666666
131,2016-05-11,0.8280364583333334,0.018914947916666668,0.0163779375,39.89369791666667,0.0029000520833333335,22.02552083333333,51.22552083333333,2.9135416666666667
132,2016-05-12,1.3920526315789474,0.02376084210526316,0.016104736842105262,68.73810526315789,0.003055210526315789,16.39421052631579,55.088421052631574,1.9536842105263157
133,2016-05-13,0.7972552083333334,0.020017760416666665,0.038369479166666665,47.61421875,0.0025089062500000003,26.06041666666667,49.571875,3.8333333333333335
134,2016-05-14,0.7021875,0.015499479166666668,0.04277385416666666,45.58171875,0.0023539583333333333,25.710416666666664,49.25625,3.7953125
135,2016-05-15,0.6891041666666666,0.013593958333333335,0.03842005208333333,47.20578125,0.002050989583333333,26.294270833333332,47.31145833333333,4.360416666666667
136,2016-05-16,0.7679166666666667,0.016434791666666667,0.03330604166666667,48.143541666666664,0.0024694270833333335,26.26770833333333,42.74791666666667,3.671875
137,2016-05-17,0.7016302083333333,0.015266770833333334,0.03367885416666667,47.90739583333333,0.0026676041666666666,27.289583333333336,37.440104166666664,4.195833333333334
138,2016-05-18,0.7313177083333334,0.015858177083333334,0.03332609375,48.46598958333333,0.0026165104166666667,27.482812499999998,30.454166666666666,4.238020833333334
139,2016-05-19,0.8129166666666667,0.02061953125,0.030779791666666667,49.68734375,0.002700625,27.41979166666667,29.171875,3.9036458333333335
140,2016-05-20,0.758478947368421,0.019992315789473684,0.030288052631578948,48.48626315789473,0.0026487894736842107,27.793684210526315,30.981052631578944,3.781052631578947
141,2016-05-21,0.8853020833333334,0.019001770833333334,0.03281942708333333,49.96864583333333,0.002853270833333333,27.781770833333336,30.495833333333334,3.4421874999999997
142,2016-05-22,0.6028020833333333,0.013233229166666666,0.029601875,43.34291666666667,0.0024425156250000002,27.697916666666668,29.6875,4.184895833333333
143,2016-05-23,0.786171875,0.0180678125,0.03567270833333334,47.348072916666666,0.00285546875,27.530729166666664,28.88072916666667,4.0234375
144,2016-05-24,0.8419166666666666,0.019121041666666668,0.035434791666666667,39.476718749999996,0.00318515625,28.121875,29.657812500000002,3.3713541666666664
145,2016-05-25,0.8886572916666666,0.017105937499999998,0.03881359375,49.437083333333334,0.0033238906250000005,28.730208333333334,31.91197916666667,3.7953125
146,2016-05-26,0.9384240837696335,0.01844764397905759,0.0389651832460733,50.286806282722516,0.002840418848167539,27.995287958115185,32.288481675392674,3.4539267015706807
147,2016-05-27,0.9009895833333333,0.01817234375,0.03484234375,44.33052083333333,0.0026918229166666666,27.920312499999998,36.915104166666666,4.1265624999999995
148,2016-05-28,0.77725,0.016790677083333334,0.03614338541666667,33.77354166666667,0.002697708333333333,28.015625,34.2421875,3.763541666666667
149,2016-05-29,0.671203125,0.015389114583333334,0.036604687500000004,33.635364583333335,0.0027443229166666666,28.251562500000002,35.540625,3.3578125
150,2016-05-30,0.6610052356020942,0.01601586387434555,0.03798989528795812,36.27821989528796,0.0025226178010471206,27.9,33.518324607329845,4.050261780104712
151,2016-05-31,0.6958894736842105,0.014248,0.039391105263157894,39.98705263157895,0.0026179999999999997,27.344210526315788,41.64947368421053,4.362631578947369
152,2016-06-01,0.9237822916666666,0.03635453125,0.011155364583333334,32.37734375,0.0031097916666666665,17.094270833333333,48.88072916666667,3.1625
153,2016-06-02,0.9206176041666666,0.02817729166666667,0.021996098958333335,55.99135416666667,0.0030677083333333333,19.607291666666665,28.258072916666666,4.588541666666667
154,2016-06-03,0.7406230366492147,0.023210261780104713,0.03388958115183246,39.25178010471204,0.003152460732984293,22.2020942408377,39.39895287958115,3.4827225130890054
155,2016-06-04,1.5589791666666668,0.03857411458333333,0.023482395833333333,51.65958333333333,0.0037928124999999997,25.531770833333336,21.684895833333332,1.9552083333333332
156,2016-06-05,0.8823385416666666,0.02012171875,0.03568973958333333,50.698437500000004,0.0030441145833333336,27.177083333333332,31.991145833333334,3.419791666666667
157,2016-06-06,0.595261780104712,0.012928167539267016,0.03808041884816754,46.87246073298429,0.0022918324607329845,25.33979057591623,45.532984293193714,4.115706806282723
158,2016-06-07,0.7308958333333333,0.01749255208333333,0.035645625,20.970520833333335,0.0018952083333333332,22.234375,69.77708333333334,2.4614583333333333
159,2016-06-08,0.6792708333333333,0.0169196875,0.0154046875,25.526510416666667,0.002138697916666667,23.59947916666667,64.5671875,4.295833333333333
160,2016-06-09,0.654546875,0.01637765625,0.013953333333333333,22.806875,0.0022320833333333333,22.796354166666664,52.292187500000004,2.7473958333333335
161,2016-06-10,0.7632208333333333,0.01822875,0.021244895833333333,44.369739583333335,0.0017988541666666667,24.09947916666667,69.89322916666667,2.1281250000000003
162,2016-06-11,0.8335416666666666,0.020755885416666665,0.024147864583333335,68.54661458333334,0.0024732291666666665,22.559375,61.64166666666667,2.2739583333333333
163,2016-06-12,1.578350785340314,0.02730958115183246,0.01681020942408377,77.64104712041885,0.003027329842931937,17.216230366492148,50.832460732984295,1.4518324607329844
164,2016-06-13,0.8118020833333334,0.019647135416666666,0.040517604166666665,36.95333333333333,0.0021232812499999997,22.7546875,71.42760416666667,2.521354166666667
165,2016-06-14,0.8132541666666667,0.01820645833333333,0.04475552083333333,35.27364583333333,0.0018811458333333334,23.034895833333334,68.31666666666666,2.6901041666666665
166,2016-06-15,1.1334479166666667,0.018285104166666667,0.025533072916666667,24.858541666666667,0.0021376932291666665,22.673437500000002,73.19114583333334,2.61875
167,2016-06-16,1.051484375,0.012677708333333334,0.0157253125,19.2653125,0.00212265625,24.703125,60.6078125,3.6374999999999997
