,Date,Station,CO,NO2,O3,PM 10,SO2,Temperature,Humidity,Wind velocity
2551,2016-11-14,Vallarta,1.5064166666666667,0.027182083333333332,0.020463333333333333,23.65833333333333,0.0018595833333333335,19.270833333333332,77.20833333333333,1.9833333333333334
2552,2016-11-15,Atemajac,1.269375,0.015321666666666666,0.0113075,37.785000000000004,0.0018904166666666668,20.766666666666666,59.88333333333333,2.35
2553,2016-11-15,Las Aguilas,0.8967499999999999,0.01,0.012867499999999999,27.592083333333335,0.0017870833333333332,19.304166666666667,64.22083333333333,2.533333333333333
2554,2016-11-15,Las Pintas,1.8341666666666665,0.0198275,0.013526666666666666,81.52958333333333,0.0038500000000000006,21.9875,66.87083333333334,1.2249999999999999
2555,2016-11-15,Loma Dorada,0.80675,0.03282708333333333,0.006557083333333334,33.60333333333333,0.0018791666666666668,19.379166666666666,65.91666666666667,0.6083333333333333
2556,2016-11-15,Miravalle,1.4277083333333334,0.0241875,0.011952083333333334,70.02,0.002435416666666667,21.216666666666665,65.68333333333334,1.4833333333333334
2557,2016-11-15,Oblatos,0.7567499999999999,0.014897083333333333,0.012605416666666666,89.03000000000002,0.0027366666666666668,21.954166666666666,70.75833333333334,2.091666666666667
2558,2016-11-15,Tlaquepaque,1.5625,0.020247499999999998,0.011689166666666667,49.596666666666664,0.0019125,20.7,58.35,0.6749999999999999
2559,2016-11-15,Vallarta,1.2487916666666667,0.019995833333333334,0.0176125,11.750416666666666,0.00177125,21.108333333333334,63.0625,2.7624999999999997
2560,2016-11-16,Atemajac,1.0019583333333333,0.019518333333333335,0.019732083333333334,29.570000000000004,0.0018695833333333333,21.283333333333335,46.833333333333336,3.0833333333333335
2561,2016-11-16,Las Aguilas,0.887625,0.01,0.018887916666666667,30.23,0.0022220833333333333,19.525000000000002,53.99166666666667,3.3333333333333335
2562,2016-11-16,Las Pintas,0.522,0.017905,0.019506666666666665,40.665,0.0038500000000000006,22.191666666666666,54.987500000000004,1.4583333333333333
2563,2016-11-16,Loma Dorada,0.5730000000000001,0.029256666666666667,0.0124725,22.38416666666667,0.0018908333333333331,19.375,56.262499999999996,0.9166666666666666
